file_number,substrain,id,noise_spl,analyzer_id,experimenter_id,noise_type,abr_time,level_db,freq_hz,wave1_amp,threshold
0,CaJ,C194_1,100,JF,JF,baseline,baseline,5.0,8000,186.49599999999998,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,10.0,8000,111.46366666666665,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,15.0,8000,251.361,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,20.0,8000,275.883,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,25.0,8000,234.257,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,30.0,8000,697.029,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,35.0,8000,426.71299999999997,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,40.0,8000,880.187,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,45.0,8000,546.0749999999999,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,50.0,8000,913.452,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,55.0,8000,857.409,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,60.0,8000,975.485,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,65.0,8000,1124.01,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,70.0,8000,1373.712,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,75.0,8000,709.265,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,80.0,8000,1346.21,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,85.0,8000,1332.624,15.0
0,CaJ,C194_1,100,JF,JF,baseline,baseline,90.0,8000,2143.136,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,5.0,32000,101.12966666666667,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,10.0,32000,85.47566666666665,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,15.0,32000,91.815,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,20.0,32000,165.571,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,25.0,32000,133.163,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,30.0,32000,224.726,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,35.0,32000,486.538,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,40.0,32000,400.158,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,45.0,32000,488.998,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,50.0,32000,617.684,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,55.0,32000,486.878,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,60.0,32000,913.858,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,65.0,32000,741.0740000000001,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,70.0,32000,939.323,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,75.0,32000,825.818,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,80.0,32000,784.907,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,85.0,32000,1038.583,15.0
1,CaJ,C194_1,100,JF,JF,baseline,baseline,90.0,32000,890.547,15.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,0.0,16000,52.42033333333333,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,5.0,16000,84.06799999999998,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,10.0,16000,182.54533333333336,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,15.0,16000,198.672,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,20.0,16000,277.502,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,25.0,16000,275.303,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,30.0,16000,536.043,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,35.0,16000,360.32,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,40.0,16000,713.895,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,45.0,16000,1064.491,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,50.0,16000,808.524,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,55.0,16000,1106.6999999999998,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,60.0,16000,1641.6490000000001,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,65.0,16000,1496.8490000000002,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,70.0,16000,1974.447,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,75.0,16000,2161.58,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,80.0,16000,2415.438,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,85.0,16000,3476.608,10.0
2,CaJ,C194_1,100,JF,JF,baseline,baseline,90.0,16000,4385.447,10.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,0.0,12000,49.97599999999999,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,5.0,12000,49.92966666666668,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,10.0,12000,6.999333333333325,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,15.0,12000,58.885,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,20.0,12000,86.61500000000001,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,25.0,12000,224.293,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,30.0,12000,478.00199999999995,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,35.0,12000,714.509,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,40.0,12000,519.736,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,45.0,12000,687.2429999999999,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,50.0,12000,950.721,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,55.0,12000,838.439,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,60.0,12000,615.322,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,65.0,12000,487.985,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,70.0,12000,579.6690000000001,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,75.0,12000,910.756,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,80.0,12000,1231.775,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,85.0,12000,2091.448,5.0
3,CaJ,C194_1,100,JF,JF,baseline,baseline,90.0,12000,3762.6980000000003,5.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,0.0,24000,21.135333333333342,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,5.0,24000,52.35666666666667,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,10.0,24000,176.33666666666667,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,15.0,24000,90.689,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,20.0,24000,154.549,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,25.0,24000,484.72200000000004,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,30.0,24000,503.003,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,35.0,24000,257.199,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,40.0,24000,349.03099999999995,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,45.0,24000,627.337,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,50.0,24000,584.713,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,55.0,24000,967.809,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,60.0,24000,1102.201,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,65.0,24000,824.086,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,70.0,24000,1224.5610000000001,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,75.0,24000,1494.6930000000002,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,80.0,24000,1522.056,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,85.0,24000,1722.499,15.0
4,CaJ,C194_1,100,JF,JF,baseline,baseline,90.0,24000,2939.379,15.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,0.0,16000,25.859333333333332,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,5.0,16000,59.599333333333334,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,10.0,16000,97.72,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,15.0,16000,263.62,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,20.0,16000,360.72900000000004,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,25.0,16000,448.236,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,30.0,16000,652.977,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,35.0,16000,712.638,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,40.0,16000,956.877,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,45.0,16000,1131.662,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,50.0,16000,1282.158,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,55.0,16000,1522.95,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,60.0,16000,1483.124,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,65.0,16000,1950.07,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,70.0,16000,2006.2759999999998,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,75.0,16000,2094.151,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,80.0,16000,2115.669,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,85.0,16000,2670.552,5.0
5,CaJ,C196_3,100,JF,JF,baseline,baseline,90.0,16000,4165.438,5.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,5.0,32000,63.34433333333334,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,10.0,32000,97.125,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,15.0,32000,27.313,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,20.0,32000,156.144,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,25.0,32000,334.852,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,30.0,32000,300.11,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,35.0,32000,387.389,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,40.0,32000,468.63800000000003,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,45.0,32000,685.978,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,50.0,32000,755.924,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,55.0,32000,747.2139999999999,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,60.0,32000,1053.47,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,65.0,32000,897.129,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,70.0,32000,1114.185,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,75.0,32000,1396.9270000000001,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,80.0,32000,1630.24,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,85.0,32000,1754.9940000000001,15.0
6,CaJ,C196_3,100,JF,JF,baseline,baseline,90.0,32000,1524.521,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,0.0,24000,64.33533333333332,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,5.0,24000,53.138,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,10.0,24000,68.29966666666667,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,15.0,24000,159.679,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,20.0,24000,195.053,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,25.0,24000,252.487,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,30.0,24000,338.874,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,35.0,24000,452.076,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,40.0,24000,455.849,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,45.0,24000,492.155,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,50.0,24000,933.8199999999999,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,55.0,24000,1090.404,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,60.0,24000,1270.3919999999998,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,65.0,24000,1430.2279999999998,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,70.0,24000,1715.705,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,75.0,24000,1642.388,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,80.0,24000,1769.8429999999998,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,85.0,24000,2344.895,15.0
7,CaJ,C196_3,100,JF,JF,baseline,baseline,90.0,24000,3546.0299999999997,15.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,0.0,12000,29.077,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,5.0,12000,89.857,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,10.0,12000,156.0505,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,15.0,12000,264.322,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,20.0,12000,366.717,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,25.0,12000,674.856,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,30.0,12000,624.025,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,35.0,12000,684.401,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,40.0,12000,861.785,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,45.0,12000,862.1610000000001,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,50.0,12000,706.357,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,55.0,12000,585.802,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,60.0,12000,676.0980000000001,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,65.0,12000,825.7750000000001,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,70.0,12000,562.44,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,75.0,12000,1262.313,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,80.0,12000,2124.611,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,85.0,12000,3172.111,5.0
8,CaJ,C196_3,100,JF,JF,baseline,baseline,90.0,12000,4534.633,5.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,0.0,8000,64.0455,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,5.0,8000,71.70833333333333,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,10.0,8000,41.541666666666664,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,15.0,8000,142.161,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,20.0,8000,165.50099999999998,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,25.0,8000,154.3555,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,30.0,8000,415.34799999999996,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,35.0,8000,350.51800000000003,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,40.0,8000,486.076,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,45.0,8000,719.569,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,50.0,8000,772.655,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,55.0,8000,1042.866,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,60.0,8000,1298.8249999999998,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,65.0,8000,1119.488,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,70.0,8000,1168.388,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,75.0,8000,1083.471,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,80.0,8000,1125.008,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,85.0,8000,1174.775,10.0
9,CaJ,C196_3,100,JF,JF,baseline,baseline,90.0,8000,2397.237,10.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,5.0,8000,41.92066666666666,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,10.0,8000,15.900666666666663,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,15.0,8000,106.931,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,20.0,8000,91.326,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,25.0,8000,226.24,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,30.0,8000,294.149,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,35.0,8000,441.00699999999995,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,40.0,8000,246.245,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,45.0,8000,681.916,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,50.0,8000,1021.6790000000001,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,55.0,8000,832.184,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,60.0,8000,1049.65,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,65.0,8000,1450.2489999999998,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,70.0,8000,1168.9270000000001,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,75.0,8000,1032.6770000000001,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,80.0,8000,1038.8290000000002,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,85.0,8000,1570.629,5.0
10,CaJ,C203_5,100,JF,JF,baseline,baseline,90.0,8000,2654.422,5.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,10.0,32000,59.27566666666668,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,15.0,32000,102.287,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,20.0,32000,68.72699999999999,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,25.0,32000,155.602,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,30.0,32000,279.901,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,35.0,32000,360.576,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,40.0,32000,257.337,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,45.0,32000,433.358,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,50.0,32000,555.648,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,55.0,32000,858.0260000000001,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,60.0,32000,927.521,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,65.0,32000,946.171,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,70.0,32000,1052.942,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,75.0,32000,842.025,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,80.0,32000,262.228,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,85.0,32000,571.9689999999999,25.0
11,CaJ,C203_5,100,JF,JF,baseline,baseline,90.0,32000,1727.634,25.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,0.0,16000,15.3065,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,5.0,16000,114.086,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,10.0,16000,185.308,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,15.0,16000,261.414,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,20.0,16000,341.701,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,25.0,16000,476.329,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,30.0,16000,438.658,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,35.0,16000,560.336,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,40.0,16000,821.994,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,45.0,16000,1172.254,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,50.0,16000,1466.672,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,55.0,16000,1550.7450000000001,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,60.0,16000,1767.212,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,65.0,16000,2097.657,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,70.0,16000,2079.5299999999997,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,75.0,16000,2489.102,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,80.0,16000,3082.812,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,85.0,16000,4039.1050000000005,5.0
12,CaJ,C203_5,100,JF,JF,baseline,baseline,90.0,16000,5805.987,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,5.0,12000,90.39633333333333,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,10.0,12000,144.90333333333334,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,15.0,12000,232.753,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,20.0,12000,380.701,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,25.0,12000,377.596,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,30.0,12000,442.475,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,35.0,12000,468.307,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,40.0,12000,633.814,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,45.0,12000,773.558,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,50.0,12000,926.597,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,55.0,12000,1072.162,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,60.0,12000,726.7249999999999,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,65.0,12000,750.506,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,70.0,12000,669.1120000000001,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,75.0,12000,1029.753,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,80.0,12000,1202.28,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,85.0,12000,2525.828,5.0
13,CaJ,C203_5,100,JF,JF,baseline,baseline,90.0,12000,3621.7349999999997,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,5.0,24000,15.161333333333324,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,10.0,24000,102.578,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,15.0,24000,177.55599999999998,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,20.0,24000,185.728,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,25.0,24000,378.237,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,30.0,24000,353.92,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,35.0,24000,350.76300000000003,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,40.0,24000,481.76099999999997,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,45.0,24000,565.458,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,50.0,24000,801.127,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,55.0,24000,919.293,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,60.0,24000,884.214,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,65.0,24000,802.8430000000001,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,70.0,24000,1375.88,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,75.0,24000,1312.186,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,80.0,24000,1895.615,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,85.0,24000,2785.67,5.0
14,CaJ,C203_5,100,JF,JF,baseline,baseline,90.0,24000,3894.315,5.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,0.0,16000,44.397666666666666,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,5.0,16000,89.28599999999999,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,10.0,16000,95.864,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,15.0,16000,118.12100000000001,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,20.0,16000,204.68200000000002,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,25.0,16000,312.1,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,30.0,16000,502.482,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,35.0,16000,659.456,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,40.0,16000,461.16200000000003,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,45.0,16000,878.835,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,50.0,16000,746.281,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,55.0,16000,1086.286,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,60.0,16000,1184.3690000000001,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,65.0,16000,1207.826,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,70.0,16000,1585.83,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,75.0,16000,1719.399,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,80.0,16000,1563.25,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,85.0,16000,1829.908,10.0
15,CaJ,C195_2,100,JF,JF,baseline,baseline,90.0,16000,2575.6769999999997,10.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,5.0,32000,71.65266666666666,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,10.0,32000,121.708,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,15.0,32000,98.378,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,20.0,32000,178.579,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,25.0,32000,292.134,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,30.0,32000,224.878,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,35.0,32000,246.999,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,40.0,32000,374.64300000000003,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,45.0,32000,332.608,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,50.0,32000,599.134,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,55.0,32000,473.769,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,60.0,32000,566.409,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,65.0,32000,691.126,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,70.0,32000,1018.167,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,75.0,32000,1177.3600000000001,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,80.0,32000,1425.548,20.0
16,CaJ,C195_2,100,JF,JF,baseline,baseline,85.0,32000,1448.6390000000001,20.0
