file_number,substrain,id,noise_spl,analyzer_id,experimenter_id,noise_type,abr_time,level_db,freq_hz,wave1_amp,threshold
0,Sca,B50_4,100,CV,JF,baseline,baseline,15.0,24000,85.586,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,20.0,24000,90.95,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,25.0,24000,153.82299999999998,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,30.0,24000,303.793,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,35.0,24000,535.229,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,40.0,24000,471.11199999999997,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,45.0,24000,591.989,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,50.0,24000,782.3520000000001,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,55.0,24000,1073.047,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,60.0,24000,1325.879,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,65.0,24000,1204.02,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,70.0,24000,1572.259,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,75.0,24000,1710.0430000000001,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,80.0,24000,1780.233,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,85.0,24000,2110.012,15.0
0,Sca,B50_4,100,CV,JF,baseline,baseline,90.0,24000,2929.911,15.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,10.0,12000,89.155,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,15.0,12000,133.061,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,20.0,12000,167.607,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,25.0,12000,298.596,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,30.0,12000,373.76,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,35.0,12000,540.332,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,40.0,12000,592.999,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,45.0,12000,732.2330000000001,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,50.0,12000,828.5530000000001,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,55.0,12000,799.761,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,60.0,12000,789.924,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,65.0,12000,677.68,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,70.0,12000,637.6310000000001,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,75.0,12000,431.48699999999997,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,80.0,12000,1096.791,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,85.0,12000,1903.858,10.0
1,Sca,B50_4,100,CV,JF,baseline,baseline,90.0,12000,3071.281,10.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,10.0,16000,92.45,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,15.0,16000,142.181,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,20.0,16000,189.919,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,25.0,16000,160.309,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,30.0,16000,338.327,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,35.0,16000,461.822,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,40.0,16000,563.376,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,45.0,16000,734.225,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,50.0,16000,989.1949999999999,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,55.0,16000,1241.655,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,60.0,16000,1410.298,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,65.0,16000,1508.15,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,70.0,16000,1784.395,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,75.0,16000,1703.325,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,80.0,16000,2168.947,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,85.0,16000,3131.096,5.0
2,Sca,B50_4,100,CV,JF,baseline,baseline,90.0,16000,4298.945,5.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,20.0,32000,51.291,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,25.0,32000,83.152,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,30.0,32000,146.42700000000002,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,35.0,32000,300.696,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,40.0,32000,351.801,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,45.0,32000,374.932,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,50.0,32000,436.713,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,55.0,32000,383.116,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,60.0,32000,393.525,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,65.0,32000,428.812,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,70.0,32000,663.8399999999999,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,75.0,32000,876.101,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,80.0,32000,816.3,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,85.0,32000,958.813,20.0
3,Sca,B50_4,100,CV,JF,baseline,baseline,90.0,32000,1046.789,20.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,20.0,8000,120.129,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,25.0,8000,171.55599999999998,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,30.0,8000,329.329,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,35.0,8000,389.93100000000004,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,40.0,8000,306.002,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,45.0,8000,536.5699999999999,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,50.0,8000,724.624,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,55.0,8000,884.987,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,60.0,8000,794.585,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,65.0,8000,535.724,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,70.0,8000,943.078,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,75.0,8000,609.287,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,80.0,8000,466.60699999999997,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,85.0,8000,1016.847,10.0
4,Sca,B50_4,100,CV,JF,baseline,baseline,90.0,8000,1601.098,10.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,15.0,16000,182.786,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,20.0,16000,262.884,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,25.0,16000,325.375,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,30.0,16000,335.461,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,35.0,16000,367.02,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,40.0,16000,504.573,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,45.0,16000,682.181,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,50.0,16000,879.253,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,55.0,16000,1104.887,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,60.0,16000,1363.515,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,65.0,16000,1476.8449999999998,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,70.0,16000,1828.056,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,75.0,16000,2011.382,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,80.0,16000,2175.48,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,85.0,16000,2818.4139999999998,15.0
5,Sca,B57_3,100,CV,JF,baseline,baseline,90.0,16000,3803.017,15.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,35.0,32000,223.83100000000002,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,40.0,32000,169.366,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,45.0,32000,205.81300000000002,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,50.0,32000,364.383,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,55.0,32000,455.61,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,60.0,32000,598.8009999999999,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,65.0,32000,644.8430000000001,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,70.0,32000,681.498,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,75.0,32000,711.932,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,80.0,32000,779.64,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,85.0,32000,877.639,30.0
6,Sca,B57_3,100,CV,JF,baseline,baseline,90.0,32000,1109.581,30.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,15.0,8000,51.45,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,20.0,8000,42.715,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,25.0,8000,124.483,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,30.0,8000,119.15299999999999,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,35.0,8000,293.105,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,40.0,8000,395.581,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,45.0,8000,489.447,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,50.0,8000,626.746,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,55.0,8000,595.3870000000001,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,60.0,8000,844.77,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,65.0,8000,973.7560000000001,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,70.0,8000,950.232,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,75.0,8000,917.5939999999999,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,80.0,8000,988.243,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,85.0,8000,1075.624,15.0
7,Sca,B57_3,100,CV,JF,baseline,baseline,90.0,8000,1699.232,15.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,20.0,24000,208.409,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,25.0,24000,239.01100000000002,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,30.0,24000,232.319,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,35.0,24000,294.51599999999996,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,40.0,24000,412.06600000000003,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,45.0,24000,581.733,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,50.0,24000,687.197,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,55.0,24000,839.146,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,60.0,24000,1165.923,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,65.0,24000,1332.703,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,70.0,24000,1630.622,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,75.0,24000,1786.916,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,80.0,24000,1906.1219999999998,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,85.0,24000,1840.136,20.0
8,Sca,B57_3,100,CV,JF,baseline,baseline,90.0,24000,2572.837,20.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,15.0,12000,107.313,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,20.0,12000,135.346,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,25.0,12000,384.049,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,30.0,12000,363.18100000000004,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,35.0,12000,376.469,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,40.0,12000,660.37,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,45.0,12000,847.558,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,50.0,12000,933.533,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,55.0,12000,1022.374,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,60.0,12000,794.787,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,65.0,12000,711.092,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,70.0,12000,588.913,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,75.0,12000,482.19100000000003,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,80.0,12000,536.876,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,85.0,12000,1585.52,15.0
9,Sca,B57_3,100,CV,JF,baseline,baseline,90.0,12000,2973.262,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,15.0,16000,112.7,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,20.0,16000,189.442,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,25.0,16000,216.97899999999998,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,30.0,16000,224.953,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,35.0,16000,287.565,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,40.0,16000,431.463,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,45.0,16000,489.84400000000005,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,50.0,16000,525.5229999999999,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,55.0,16000,663.712,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,60.0,16000,848.24,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,65.0,16000,1011.8389999999999,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,70.0,16000,1402.98,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,75.0,16000,1426.239,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,80.0,16000,1473.123,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,85.0,16000,2076.1459999999997,15.0
10,Sca,B55_1,100,CV,JF,baseline,baseline,90.0,16000,3234.447,15.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,30.0,32000,123.827,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,35.0,32000,181.35000000000002,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,40.0,32000,325.145,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,45.0,32000,163.07,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,50.0,32000,205.53799999999998,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,55.0,32000,337.356,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,60.0,32000,326.907,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,65.0,32000,280.902,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,70.0,32000,168.20600000000002,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,75.0,32000,445.90299999999996,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,80.0,32000,427.09499999999997,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,85.0,32000,669.073,30.0
11,Sca,B55_1,100,CV,JF,baseline,baseline,90.0,32000,657.749,30.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,20.0,8000,154.376,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,25.0,8000,213.97199999999998,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,30.0,8000,166.615,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,35.0,8000,265.019,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,40.0,8000,340.108,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,45.0,8000,270.381,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,50.0,8000,551.5409999999999,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,55.0,8000,487.938,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,60.0,8000,581.797,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,65.0,8000,557.43,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,70.0,8000,494.03,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,75.0,8000,661.5680000000001,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,80.0,8000,772.1769999999999,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,85.0,8000,955.003,20.0
12,Sca,B55_1,100,CV,JF,baseline,baseline,90.0,8000,1418.405,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,20.0,24000,116.793,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,25.0,24000,263.358,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,30.0,24000,196.619,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,35.0,24000,250.668,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,40.0,24000,317.329,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,45.0,24000,412.02299999999997,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,50.0,24000,510.975,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,55.0,24000,572.054,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,60.0,24000,775.357,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,65.0,24000,876.759,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,70.0,24000,1011.363,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,75.0,24000,1226.442,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,80.0,24000,1190.1399999999999,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,85.0,24000,1590.5819999999999,20.0
13,Sca,B55_1,100,CV,JF,baseline,baseline,90.0,24000,1817.691,20.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,10.0,12000,49.81399999999999,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,15.0,12000,116.51100000000001,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,20.0,12000,157.293,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,25.0,12000,210.448,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,30.0,12000,114.58,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,35.0,12000,364.341,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,40.0,12000,479.326,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,45.0,12000,454.41299999999995,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,50.0,12000,571.575,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,55.0,12000,253.96800000000002,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,60.0,12000,313.553,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,65.0,12000,206.82500000000002,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,70.0,12000,356.576,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,75.0,12000,268.899,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,80.0,12000,750.9939999999999,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,85.0,12000,1355.9930000000002,10.0
14,Sca,B55_1,100,CV,JF,baseline,baseline,90.0,12000,2381.045,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,10.0,16000,65.227,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,15.0,16000,164.452,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,20.0,16000,197.889,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,25.0,16000,184.344,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,30.0,16000,266.906,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,35.0,16000,404.532,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,40.0,16000,514.0260000000001,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,45.0,16000,661.549,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,50.0,16000,862.81,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,55.0,16000,991.5550000000001,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,60.0,16000,1192.8,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,65.0,16000,1379.496,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,70.0,16000,1636.472,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,75.0,16000,1706.574,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,80.0,16000,1852.5030000000002,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,85.0,16000,2223.938,10.0
15,Sca,B56_2,100,CV,JF,baseline,baseline,90.0,16000,3174.937,10.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,35.0,32000,154.553,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,40.0,32000,204.75400000000002,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,45.0,32000,429.943,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,50.0,32000,401.606,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,55.0,32000,381.372,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,60.0,32000,340.579,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,65.0,32000,288.176,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,70.0,32000,362.797,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,75.0,32000,642.8340000000001,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,80.0,32000,732.2,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,85.0,32000,849.175,30.0
16,Sca,B56_2,100,CV,JF,baseline,baseline,90.0,32000,910.222,30.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,15.0,24000,155.382,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,20.0,24000,260.84000000000003,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,25.0,24000,267.538,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,30.0,24000,333.374,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,35.0,24000,452.624,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,40.0,24000,438.489,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,45.0,24000,586.12,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,50.0,24000,687.6949999999999,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,55.0,24000,950.2539999999999,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,60.0,24000,1165.138,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,65.0,24000,1282.823,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,70.0,24000,1304.014,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,75.0,24000,1472.324,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,80.0,24000,1539.1619999999998,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,85.0,24000,1789.246,15.0
17,Sca,B56_2,100,CV,JF,baseline,baseline,90.0,24000,2100.991,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,15.0,8000,138.803,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,20.0,8000,85.707,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,25.0,8000,162.00799999999998,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,30.0,8000,189.95600000000002,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,35.0,8000,311.344,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,40.0,8000,367.65500000000003,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,45.0,8000,523.692,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,50.0,8000,781.299,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,55.0,8000,809.297,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,60.0,8000,841.444,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,65.0,8000,688.2660000000001,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,70.0,8000,600.6120000000001,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,75.0,8000,782.798,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,80.0,8000,778.426,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,85.0,8000,1086.314,15.0
18,Sca,B56_2,100,CV,JF,baseline,baseline,90.0,8000,1539.847,15.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,20.0,12000,169.249,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,25.0,12000,335.413,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,30.0,12000,417.693,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,35.0,12000,392.068,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,40.0,12000,550.1700000000001,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,45.0,12000,708.845,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,50.0,12000,717.657,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,55.0,12000,641.3870000000001,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,60.0,12000,566.783,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,65.0,12000,673.604,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,70.0,12000,446.8689999999999,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,75.0,12000,572.241,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,80.0,12000,667.023,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,85.0,12000,1772.1,10.0
19,Sca,B56_2,100,CV,JF,baseline,baseline,90.0,12000,3077.837,10.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,15.0,24000,80.697,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,20.0,24000,213.58100000000002,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,25.0,24000,248.712,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,30.0,24000,304.707,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,35.0,24000,376.318,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,40.0,24000,481.866,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,45.0,24000,553.9069999999999,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,50.0,24000,747.028,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,55.0,24000,1077.969,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,60.0,24000,1117.809,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,65.0,24000,1371.73,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,70.0,24000,1277.211,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,75.0,24000,1707.031,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,80.0,24000,1833.73,15.0
20,Sca,B49_3,100,CV,JF,baseline,baseline,85.0,24000,2299.974,15.0
