file_number,substrain,noise_spl,noise_type,abr_time,id,experimenter_id,freq_hz,level_db,f1,f2,level_f1,level_f2,level_distprod,is_outlier
228,JRj,100,baseline,baseline,C46112_1,JF,32000.0,20.0,26656.0,32000.0,6.5329132080078125,-5.11895751953125,-18.723541259765625,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,80.0,13328.0,16000.0,82.08929109573364,66.16167831420898,13.273468017578123,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,75.0,13328.0,16000.0,77.08798050880432,61.16128921508789,10.592056274414062,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,70.0,13328.0,16000.0,72.11409330368042,56.16419219970703,6.645523071289063,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,65.0,13328.0,16000.0,67.11444091796875,51.1630802154541,1.0577011108398438,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,60.0,13328.0,16000.0,62.106252670288086,46.16628646850586,-4.693778991699219,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,55.0,13328.0,16000.0,57.094499588012695,41.172271728515625,-12.1822509765625,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,50.0,13328.0,16000.0,52.071943283081055,36.15301513671875,-13.312782287597656,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,45.0,13328.0,16000.0,47.08519744873047,31.05000686645508,-22.859901428222656,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,40.0,13328.0,16000.0,42.052982330322266,26.12686920166016,-14.07648468017578,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,35.0,13328.0,16000.0,37.036502838134766,21.12488555908203,-16.133041381835938,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,30.0,13328.0,16000.0,31.93819808959961,15.932456970214844,-19.22650909423828,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,25.0,13328.0,16000.0,27.07410049438477,10.339096069335938,-15.865318298339844,False
226,JRj,100,baseline,baseline,C46112_1,JF,16000.0,20.0,13328.0,16000.0,21.85699462890625,6.231742858886719,-17.735855102539062,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,80.0,6664.0,8000.0,83.74978303909302,73.24179077148438,-2.9022750854492188,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,75.0,6664.0,8000.0,78.74811959266663,68.24147701263428,-3.781410217285156,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,70.0,6664.0,8000.0,73.77397680282593,63.242897033691406,-7.862037658691406,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,65.0,6664.0,8000.0,68.77745246887207,58.24868583679199,-12.060501098632812,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,60.0,6664.0,8000.0,63.77074241638184,53.23615264892578,-11.04924774169922,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,55.0,6664.0,8000.0,58.76566505432129,48.23731231689453,-9.769020080566406,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,50.0,6664.0,8000.0,53.76219749450684,43.23308181762695,-13.746688842773438,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,45.0,6664.0,8000.0,48.75954818725586,38.23191452026367,-21.89398956298828,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,40.0,6664.0,8000.0,43.74917221069336,33.250301361083984,-22.17613220214844,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,35.0,6664.0,8000.0,38.75264739990234,28.21084213256836,-22.794906616210938,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,30.0,6664.0,8000.0,33.721099853515625,23.270557403564453,-21.768569946289062,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,25.0,6664.0,8000.0,28.68268585205078,18.311256408691406,-18.99737548828125,False
229,JRj,100,baseline,baseline,C46112_1,JF,8000.0,20.0,6664.0,8000.0,23.633377075195312,13.514854431152344,-28.830886840820312,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,80.0,9996.0,12000.0,85.02936124801636,71.45901012420654,29.50690078735352,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,75.0,9996.0,12000.0,79.99839566648006,66.4659423828125,22.545886993408203,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,70.0,9996.0,12000.0,74.99870824813843,61.46908950805664,22.474288940429688,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,65.0,9996.0,12000.0,70.06077098846436,56.50412178039551,23.04864883422852,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,60.0,9996.0,12000.0,65.06178951263428,51.50407028198242,22.16246032714844,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,55.0,9996.0,12000.0,60.07143020629883,46.49859619140625,18.576107025146484,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,50.0,9996.0,12000.0,55.07980728149414,41.50415802001953,13.548812866210938,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,45.0,9996.0,12000.0,50.10322570800781,36.54032516479492,7.705741882324219,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,40.0,9996.0,12000.0,45.1236572265625,31.57238006591797,-0.155731201171875,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,35.0,9996.0,12000.0,40.103553771972656,26.56865692138672,-9.801864624023438,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,30.0,9996.0,12000.0,35.08681106567383,21.67279052734375,-10.394630432128906,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,25.0,9996.0,12000.0,30.038536071777344,16.982593536376953,-26.98505401611328,False
265,JRj,100,baseline,baseline,C46069_3,JF,12000.0,20.0,9996.0,12000.0,25.119304656982425,12.251922607421877,-22.136436462402344,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,80.0,19992.0,24000.0,64.89632892608643,50.51508331298828,21.99145126342773,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,75.0,19992.0,24000.0,59.88547897338867,45.51578521728516,19.715538024902344,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,70.0,19992.0,24000.0,54.91341590881348,40.59438705444336,16.65068817138672,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,65.0,19992.0,24000.0,49.89172172546387,35.50128936767578,13.16999053955078,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,60.0,19992.0,24000.0,44.90849304199219,30.425960540771484,8.49224853515625,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,55.0,19992.0,24000.0,39.919769287109375,25.31993865966797,3.409210205078125,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,50.0,19992.0,24000.0,34.92974090576172,21.164142608642575,-3.8263015747070312,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,45.0,19992.0,24000.0,29.82432556152344,15.110992431640623,-11.857391357421877,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,40.0,19992.0,24000.0,25.042015075683597,8.925750732421875,-24.470252990722656,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,35.0,19992.0,24000.0,20.225135803222656,1.5047149658203125,-24.62578582763672,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,30.0,19992.0,24000.0,15.548545837402344,4.5684967041015625,-24.67205810546875,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,25.0,19992.0,24000.0,9.379730224609377,-12.016220092773438,-21.91967010498047,False
267,JRj,100,baseline,baseline,C46069_3,JF,24000.0,20.0,19992.0,24000.0,6.535972595214844,-9.359901428222656,-21.03451538085937,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,80.0,26656.0,32000.0,74.52388525009155,65.0412244796753,24.912353515625,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,75.0,26656.0,32000.0,69.52173328399658,60.04183578491211,12.733253479003906,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,70.0,26656.0,32000.0,64.54816722869873,55.04517555236816,7.334892272949219,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,65.0,26656.0,32000.0,59.5638370513916,50.07394599914551,9.240623474121094,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,60.0,26656.0,32000.0,54.57608985900879,45.0485725402832,7.16375732421875,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,55.0,26656.0,32000.0,49.58879280090332,40.05924606323242,4.633049011230469,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,50.0,26656.0,32000.0,44.58581161499024,35.033782958984375,-1.9771499633789065,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,45.0,26656.0,32000.0,39.588897705078125,30.0605583190918,-2.984321594238281,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,40.0,26656.0,32000.0,34.57648468017578,24.963031768798828,-7.476234436035156,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,35.0,26656.0,32000.0,29.55742645263672,20.174171447753903,-14.240020751953123,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,30.0,26656.0,32000.0,24.50324249267578,15.105361938476562,-12.848861694335938,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,25.0,26656.0,32000.0,19.525203704833984,10.53949737548828,-13.864158630371094,False
268,JRj,100,baseline,baseline,C46069_3,JF,32000.0,20.0,26656.0,32000.0,14.474578857421877,4.230369567871094,-18.25676727294922,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,80.0,13328.0,16000.0,78.99735701084137,64.28809070587158,34.78902816772461,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,75.0,13328.0,16000.0,73.97882843017578,59.29326248168945,21.86924743652344,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,70.0,13328.0,16000.0,69.00782775878906,54.29041481018066,28.218360900878903,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,65.0,13328.0,16000.0,64.03430080413818,49.29158973693848,27.776988983154297,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,60.0,13328.0,16000.0,59.04091644287109,44.30002212524414,24.722415924072266,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,55.0,13328.0,16000.0,54.03963279724121,39.30231475830078,20.847869873046875,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,50.0,13328.0,16000.0,49.0142936706543,34.307132720947266,15.80340576171875,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,45.0,13328.0,16000.0,44.02188873291016,29.29132461547852,10.118850708007812,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,40.0,13328.0,16000.0,38.976348876953125,24.302734375,3.5810317993164062,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,35.0,13328.0,16000.0,33.94395446777344,19.08041763305664,-5.3270416259765625,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,30.0,13328.0,16000.0,28.842304229736328,14.34709930419922,-23.73401641845703,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,25.0,13328.0,16000.0,24.10860061645508,9.576011657714844,-14.791778564453123,False
266,JRj,100,baseline,baseline,C46069_3,JF,16000.0,20.0,13328.0,16000.0,18.67708969116211,4.44036865234375,-16.603965759277344,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,80.0,6664.0,8000.0,81.62001514434814,71.1425142288208,27.466114044189453,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,75.0,6664.0,8000.0,76.56152820587158,66.17423820495605,13.192848205566406,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,70.0,6664.0,8000.0,71.57419872283936,61.193336486816406,3.807540893554688,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,65.0,6664.0,8000.0,66.58484172821045,56.214298248291016,3.6485671997070312,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,60.0,6664.0,8000.0,61.59361457824707,51.22546577453613,2.221923828125,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,55.0,6664.0,8000.0,56.59706497192383,46.23865509033203,0.9980621337890624,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,50.0,6664.0,8000.0,51.593894958496094,41.25594711303711,0.0460357666015625,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,45.0,6664.0,8000.0,46.58823394775391,36.28433227539063,-1.894744873046875,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,40.0,6664.0,8000.0,41.58574676513672,31.247459411621094,-7.547935485839844,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,35.0,6664.0,8000.0,36.56679153442383,26.28706741333008,-13.73432159423828,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,30.0,6664.0,8000.0,31.515609741210938,21.390357971191406,-19.364051818847656,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,25.0,6664.0,8000.0,26.522113800048828,16.613445281982422,-19.311622619628903,False
269,JRj,100,baseline,baseline,C46069_3,JF,8000.0,20.0,6664.0,8000.0,21.38113021850586,11.594810485839844,-22.44496154785156,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,80.0,6664.0,8000.0,79.72431090474129,70.47738075256348,5.118263244628906,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,75.0,6664.0,8000.0,74.72446298599243,65.48707294464111,-4.745292663574219,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,70.0,6664.0,8000.0,69.75361442565918,60.50135231018066,-2.6565017700195312,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,65.0,6664.0,8000.0,64.76435661315918,55.5252628326416,-4.73828125,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,60.0,6664.0,8000.0,59.76204109191895,50.53697395324707,-8.477127075195312,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,55.0,6664.0,8000.0,54.76265335083008,45.53463363647461,-12.349807739257812,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,50.0,6664.0,8000.0,49.75516700744629,40.55303192138672,-23.558273315429688,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,45.0,6664.0,8000.0,44.75946044921875,35.55567169189453,-19.853195190429688,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,40.0,6664.0,8000.0,39.75104141235352,30.53997802734375,-23.72405242919922,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,35.0,6664.0,8000.0,34.75072479248047,25.59541320800781,-33.49375915527344,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,30.0,6664.0,8000.0,29.68950653076172,20.638877868652344,-23.454177856445312,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,25.0,6664.0,8000.0,24.66674423217773,15.730445861816406,-27.82093048095703,False
354,JRj,100,baseline,baseline,C46054_4,JF,8000.0,20.0,6664.0,8000.0,19.617618560791016,10.62725067138672,-22.61659240722656,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,80.0,26656.0,32000.0,58.80776596069336,49.85467147827149,-0.6808853149414062,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,75.0,26656.0,32000.0,53.80120086669922,44.87410736083984,-3.8173675537109375,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,70.0,26656.0,32000.0,48.82762718200684,39.89817810058594,-7.926063537597656,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,65.0,26656.0,32000.0,43.82783126831055,34.90961837768555,-12.5235595703125,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,60.0,26656.0,32000.0,38.83457946777344,29.90562438964844,-17.22240447998047,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,55.0,26656.0,32000.0,33.84391403198242,24.98778915405273,-25.938087463378903,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,50.0,26656.0,32000.0,28.85941696166992,19.929363250732425,-17.43260955810547,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,45.0,26656.0,32000.0,23.82375717163086,14.867172241210938,-29.255943298339844,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,40.0,26656.0,32000.0,18.86307144165039,9.833023071289062,-16.87950897216797,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,35.0,26656.0,32000.0,14.140281677246094,5.540199279785156,-35.96809387207031,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,30.0,26656.0,32000.0,9.291389465332031,-0.4584426879882812,-16.400344848632812,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,25.0,26656.0,32000.0,3.581123352050781,-5.9619903564453125,-18.400917053222656,False
353,JRj,100,baseline,baseline,C46054_4,JF,32000.0,20.0,26656.0,32000.0,-0.1447601318359375,-12.311637878417969,-12.525955200195312,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,80.0,13328.0,16000.0,82.50605177879333,62.75804710388184,16.975997924804688,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,75.0,13328.0,16000.0,77.50508093833923,57.74968338012695,19.141822814941406,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,70.0,13328.0,16000.0,72.5327844619751,52.74680709838867,18.462913513183597,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,65.0,13328.0,16000.0,67.53652000427246,47.7487907409668,15.588851928710938,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,60.0,13328.0,16000.0,62.53020477294922,42.74211883544922,10.167694091796877,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,55.0,13328.0,16000.0,57.52590560913086,37.723106384277344,3.3605499267578125,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,50.0,13328.0,16000.0,52.51415252685547,32.71015548706055,-2.63665771484375,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,45.0,13328.0,16000.0,47.52215194702149,27.69613265991211,-7.66302490234375,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,40.0,13328.0,16000.0,42.50933074951172,22.704627990722656,-22.172134399414062,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,35.0,13328.0,16000.0,37.49600982666016,17.669387817382812,-20.923606872558597,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,30.0,13328.0,16000.0,32.46160888671875,12.686065673828123,-28.33969116210937,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,25.0,13328.0,16000.0,27.507518768310547,7.78997802734375,-17.542816162109375,False
351,JRj,100,baseline,baseline,C46054_4,JF,16000.0,20.0,13328.0,16000.0,22.40491485595703,2.8853302001953125,-31.54620361328125,False
